AppID,Name,Genre,positive_review_ratio,total_reviews
1714900,First Dwarf,Action,0.7575,301
1714900,First Dwarf,Adventure,0.7575,301
1714900,First Dwarf,Indie,0.7575,301
1714900,First Dwarf,RPG,0.7575,301
1714900,First Dwarf,Early Access,0.7575,301
1082450,Gold Hunter,Indie,0.416,649
1082450,Gold Hunter,Simulation,0.416,649
1082450,Gold Hunter,Early Access,0.416,649
787790,Epic Roller Coasters,Casual,0.6523,719
787790,Epic Roller Coasters,Indie,0.6523,719
787790,Epic Roller Coasters,Racing,0.6523,719
787790,Epic Roller Coasters,Simulation,0.6523,719
787790,Epic Roller Coasters,Free To Play,0.6523,719
3098470,Arctic Motel Simulator,Simulation,0.9057,350
2441100,Unrooted,Adventure,0.8829,111
2441100,Unrooted,Casual,0.8829,111
2441100,Unrooted,Indie,0.8829,111
2374190,Nikoderiko: The Magical World — Director’s Cut,Action,0.8696,230
2374190,Nikoderiko: The Magical World — Director’s Cut,Adventure,0.8696,230
489580,AWA,Action,0.7818,110
489580,AWA,Indie,0.7818,110
45760,Ultra Street Fighter® IV,Action,0.9022,15709
278490,Aveyond 3-2: Gates of Night,Adventure,0.6557,122
278490,Aveyond 3-2: Gates of Night,Casual,0.6557,122
278490,Aveyond 3-2: Gates of Night,Indie,0.6557,122
278490,Aveyond 3-2: Gates of Night,RPG,0.6557,122
2836450,Casino Simulator 2024,Casual,0.7845,116
2836450,Casino Simulator 2024,RPG,0.7845,116
2836450,Casino Simulator 2024,Simulation,0.7845,116
262120,Toy Soldiers: Complete,Action,0.7955,1213
262120,Toy Soldiers: Complete,Casual,0.7955,1213
262120,Toy Soldiers: Complete,Indie,0.7955,1213
262120,Toy Soldiers: Complete,Simulation,0.7955,1213
262120,Toy Soldiers: Complete,Strategy,0.7955,1213
1717510,Time on Frog Island,Adventure,0.6867,332
1717510,Time on Frog Island,Indie,0.6867,332
233290,Murdered: Soul Suspect,Action,0.8575,16651
233290,Murdered: Soul Suspect,Adventure,0.8575,16651
233290,Murdered: Soul Suspect,RPG,0.8575,16651
489220,Unforgiving Trials: The Darkest Crusade,Adventure,0.6453,654
489220,Unforgiving Trials: The Darkest Crusade,Indie,0.6453,654
489220,Unforgiving Trials: The Darkest Crusade,RPG,0.6453,654
886250,Vegas Infinite by PokerStars,Casual,0.7981,7142
886250,Vegas Infinite by PokerStars,Strategy,0.7981,7142
886250,Vegas Infinite by PokerStars,Free To Play,0.7981,7142
1172620,Sea of Thieves: 2025 Edition,Action,0.8926,355238
1172620,Sea of Thieves: 2025 Edition,Adventure,0.8926,355238
260160,The Last Tinker™: City of Colors,Action,0.8083,960
260160,The Last Tinker™: City of Colors,Adventure,0.8083,960
260160,The Last Tinker™: City of Colors,Indie,0.8083,960
465240,Serious Sam VR: The Last Hope,Action,0.8459,1395
465240,Serious Sam VR: The Last Hope,Indie,0.8459,1395
2314180,Silent Nights,Adventure,0.7568,185
2314180,Silent Nights,Indie,0.7568,185
2314180,Silent Nights,RPG,0.7568,185
2314180,Silent Nights,Simulation,0.7568,185
1663270,Below The Ocean,Action,1.0,108
1663270,Below The Ocean,Adventure,1.0,108
1663270,Below The Ocean,Casual,1.0,108
1663270,Below The Ocean,Indie,1.0,108
2548370,White Middle Class Guy Simulator,Casual,0.8,160
2548370,White Middle Class Guy Simulator,Free To Play,0.8,160
2548370,White Middle Class Guy Simulator,Indie,0.8,160
2548370,White Middle Class Guy Simulator,Simulation,0.8,160
587420,Cart Racer,Action,0.7836,1026
587420,Cart Racer,Adventure,0.7836,1026
587420,Cart Racer,Casual,0.7836,1026
587420,Cart Racer,Indie,0.7836,1026
587420,Cart Racer,Racing,0.7836,1026
1379830,Cyber Crush 2069,Adventure,0.7554,781
1379830,Cyber Crush 2069,Casual,0.7554,781
1379830,Cyber Crush 2069,Indie,0.7554,781
1379830,Cyber Crush 2069,Simulation,0.7554,781
271240,Offworld Trading Company,Indie,0.7699,5580
271240,Offworld Trading Company,Simulation,0.7699,5580
271240,Offworld Trading Company,Strategy,0.7699,5580
746710,Cypher,Indie,0.9098,854
247430,Hitman: Contracts,Action,0.8684,3086
1238330,Frontline: Panzer Blitzkrieg!,Action,0.875,104
1238330,Frontline: Panzer Blitzkrieg!,Indie,0.875,104
1238330,Frontline: Panzer Blitzkrieg!,Simulation,0.875,104
1238330,Frontline: Panzer Blitzkrieg!,Strategy,0.875,104
3035500,Fantasy Map Simulator,Indie,0.8999,2818
3035500,Fantasy Map Simulator,Simulation,0.8999,2818
3035500,Fantasy Map Simulator,Strategy,0.8999,2818
3035500,Fantasy Map Simulator,Early Access,0.8999,2818
348240,Gun Wings,Action,0.8849,417
348240,Gun Wings,Casual,0.8849,417
348240,Gun Wings,Indie,0.8849,417
1335240,放置勇者：远征/Idle Heroes:Odyssey,Adventure,0.5269,558
1335240,放置勇者：远征/Idle Heroes:Odyssey,Casual,0.5269,558
1335240,放置勇者：远征/Idle Heroes:Odyssey,Indie,0.5269,558
1335240,放置勇者：远征/Idle Heroes:Odyssey,RPG,0.5269,558
1335240,放置勇者：远征/Idle Heroes:Odyssey,Simulation,0.5269,558
1335240,放置勇者：远征/Idle Heroes:Odyssey,Strategy,0.5269,558
668550,8Doors: Arum's Afterlife Adventure,Action,0.7799,1454
668550,8Doors: Arum's Afterlife Adventure,Adventure,0.7799,1454
668550,8Doors: Arum's Afterlife Adventure,Indie,0.7799,1454
1124050,Ogre Tale,Action,0.5752,113
1129190,Our Life: Beginnings & Always,Casual,0.9883,12452
1129190,Our Life: Beginnings & Always,Indie,0.9883,12452
1129190,Our Life: Beginnings & Always,Free To Play,0.9883,12452
709450,Towards The Pantheon: Escaping Eternity,Adventure,0.9048,126
709450,Towards The Pantheon: Escaping Eternity,Casual,0.9048,126
709450,Towards The Pantheon: Escaping Eternity,Free To Play,0.9048,126
709450,Towards The Pantheon: Escaping Eternity,Indie,0.9048,126
709450,Towards The Pantheon: Escaping Eternity,RPG,0.9048,126
350080,Wolfenstein: The Old Blood,Action,0.9014,20813
690740,BOOKS,Casual,0.6264,182
690740,BOOKS,Indie,0.6264,182
697610,Idle Bouncer,Casual,0.8199,433
697610,Idle Bouncer,Free To Play,0.8199,433
1659150,SUPER 56,Action,0.9608,153
1659150,SUPER 56,Casual,0.9608,153
1659150,SUPER 56,Indie,0.9608,153
1659150,SUPER 56,Racing,0.9608,153
1659150,SUPER 56,Sports,0.9608,153
1918520,Ninja Village,Casual,0.9404,436
1918520,Ninja Village,Indie,0.9404,436
1918520,Ninja Village,RPG,0.9404,436
1918520,Ninja Village,Simulation,0.9404,436
1918520,Ninja Village,Strategy,0.9404,436
311560,Assassin’s Creed® Rogue,Action,0.8554,18062
311560,Assassin’s Creed® Rogue,Adventure,0.8554,18062
266130,Breach & Clear,Action,0.8247,2413
266130,Breach & Clear,RPG,0.8247,2413
266130,Breach & Clear,Simulation,0.8247,2413
266130,Breach & Clear,Strategy,0.8247,2413
2087460,Ruff Ghanor,Indie,0.9076,747
2087460,Ruff Ghanor,Strategy,0.9076,747
288930,The Charnel House Trilogy,Adventure,0.8012,664
288930,The Charnel House Trilogy,Indie,0.8012,664
307780,Mortal Kombat X,Action,0.8547,56252
740470,Echoed World,Action,0.758,562
740470,Echoed World,Adventure,0.758,562
740470,Echoed World,Free To Play,0.758,562
740470,Echoed World,Indie,0.758,562
1464000,Ascent,Strategy,0.9417,103
365050,Escape,Free To Play,0.6181,288
365050,Escape,Indie,0.6181,288
365050,Escape,Strategy,0.6181,288
858680,Black Paradox,Action,0.6772,127
858680,Black Paradox,Indie,0.6772,127
824600,HROT,Action,0.9703,5631
824600,HROT,Indie,0.9703,5631
896520,Stay Out of the House,Action,0.9469,1488
896520,Stay Out of the House,Adventure,0.9469,1488
896520,Stay Out of the House,Indie,0.9469,1488
896520,Stay Out of the House,Simulation,0.9469,1488
2224610,Project Planet - Earth vs Humanity,Indie,0.7953,381
2224610,Project Planet - Earth vs Humanity,Strategy,0.7953,381
42680,Call of Duty®: Modern Warfare® 3 (2011),Action,0.8526,25006
1054430,Fling to the Finish,Action,0.8646,1256
1054430,Fling to the Finish,Casual,0.8646,1256
1054430,Fling to the Finish,Indie,0.8646,1256
1054430,Fling to the Finish,Racing,0.8646,1256
337070,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",Utilities,0.625,448
330020,Children of Morta,Action,0.8883,20966
330020,Children of Morta,Adventure,0.8883,20966
330020,Children of Morta,Indie,0.8883,20966
330020,Children of Morta,RPG,0.8883,20966
1056590,梦乡 The Dreamcatcher,Adventure,0.8462,117
1056590,梦乡 The Dreamcatcher,Indie,0.8462,117
1620540,Pixel Cup Soccer - Ultimate Edition,Action,0.8636,843
1620540,Pixel Cup Soccer - Ultimate Edition,Casual,0.8636,843
1620540,Pixel Cup Soccer - Ultimate Edition,Indie,0.8636,843
1620540,Pixel Cup Soccer - Ultimate Edition,Simulation,0.8636,843
1620540,Pixel Cup Soccer - Ultimate Edition,Sports,0.8636,843
557040,99Vidas,Action,0.79,619
557040,99Vidas,Indie,0.79,619
1164050,When The Past Was Around,Adventure,0.9546,4049
1164050,When The Past Was Around,Casual,0.9546,4049
1164050,When The Past Was Around,Indie,0.9546,4049
372490,GROOVY,Action,0.5854,123
372490,GROOVY,Adventure,0.5854,123
372490,GROOVY,Indie,0.5854,123
372490,GROOVY,Racing,0.5854,123
372490,GROOVY,Sports,0.5854,123
372490,GROOVY,Strategy,0.5854,123
493450,Wild Romance,Casual,0.5693,137
427030,Xuan-Yuan Sword: The Gate of Firmament,RPG,0.7193,1500
1156380,One Dreamer,Adventure,0.9177,401
1156380,One Dreamer,Indie,0.9177,401
375840,Rytmik Ultimate,Audio Production,0.8795,390
375840,Rytmik Ultimate,Utilities,0.8795,390
1031920,Симулятор Сидения у Подъезда,Simulation,0.8644,671
3446990,FUBUKI ～zero in on Holoearth～ HOLOLIVE ALTERNATIVE,Action,0.8589,163
3446990,FUBUKI ～zero in on Holoearth～ HOLOLIVE ALTERNATIVE,Indie,0.8589,163
3204840,Time Over,Casual,0.8077,104
3204840,Time Over,Indie,0.8077,104
3204840,Time Over,Sports,0.8077,104
1444650,Haydee 2,Action,0.891,1596
1444650,Haydee 2,Adventure,0.891,1596
1444650,Haydee 2,Indie,0.891,1596
356430,Chris Sawyer's Locomotion™,Simulation,0.8634,615
356430,Chris Sawyer's Locomotion™,Strategy,0.8634,615
2142400,The Riese Project - Prologue,Action,0.8079,151
2142400,The Riese Project - Prologue,Adventure,0.8079,151
2142400,The Riese Project - Prologue,Indie,0.8079,151
2142400,The Riese Project - Prologue,Free To Play,0.8079,151
1678430,PowerSlave Exhumed,Action,0.9004,793
1678430,PowerSlave Exhumed,Adventure,0.9004,793
904570,TOK,Casual,0.9179,280
904570,TOK,Indie,0.9179,280
400040,ShareX,Free To Play,0.9564,7524
400040,ShareX,Audio Production,0.9564,7524
400040,ShareX,Design & Illustration,0.9564,7524
400040,ShareX,Photo Editing,0.9564,7524
400040,ShareX,Utilities,0.9564,7524
400040,ShareX,Video Production,0.9564,7524
400040,ShareX,Web Publishing,0.9564,7524
1239020,TOGETHER BnB,Adventure,0.5817,7781
1239020,TOGETHER BnB,Casual,0.5817,7781
1239020,TOGETHER BnB,Indie,0.5817,7781
1239020,TOGETHER BnB,RPG,0.5817,7781
1239020,TOGETHER BnB,Simulation,0.5817,7781
1239020,TOGETHER BnB,Early Access,0.5817,7781
1359470,Kawaii Girl 2,Adventure,0.6342,257
1359470,Kawaii Girl 2,Casual,0.6342,257
1359470,Kawaii Girl 2,Indie,0.6342,257
1359470,Kawaii Girl 2,Strategy,0.6342,257
536220,The Walking Dead: A New Frontier,Adventure,0.8279,16846
2269320,Natti,Casual,0.6174,115
2269320,Natti,Indie,0.6174,115
2269320,Natti,Strategy,0.6174,115
2269320,Natti,Early Access,0.6174,115
39690,ArcaniA,RPG,0.5578,3026
467090,A Game of Changes,Casual,0.6853,197
467090,A Game of Changes,Indie,0.6853,197
1637230,METAL MAX Xeno Reborn,Action,0.6878,394
1637230,METAL MAX Xeno Reborn,Adventure,0.6878,394
1637230,METAL MAX Xeno Reborn,RPG,0.6878,394
2223590,2112TD: Tower Defense Survival,Action,0.8781,402
2223590,2112TD: Tower Defense Survival,Strategy,0.8781,402
1118310,RetroArch,Free To Play,0.8959,8063
344630,Princess Evangile All Ages Version,Adventure,0.9,230
344630,Princess Evangile All Ages Version,Casual,0.9,230
1131240,Dungeons of Edera,Action,0.6833,1045
1131240,Dungeons of Edera,Adventure,0.6833,1045
1131240,Dungeons of Edera,Indie,0.6833,1045
1131240,Dungeons of Edera,RPG,0.6833,1045
1642610,魔法迷域,Indie,0.9412,119
1642610,魔法迷域,Strategy,0.9412,119
2428420,Umbraclaw,Action,0.9252,147
2428420,Umbraclaw,Adventure,0.9252,147
1049410,Superliminal,Action,0.946,30151
1049410,Superliminal,Adventure,0.946,30151
1195020,Guardians of the Ashes,Action,0.7597,437
1195020,Guardians of the Ashes,Adventure,0.7597,437
1195020,Guardians of the Ashes,Indie,0.7597,437
1195020,Guardians of the Ashes,RPG,0.7597,437
1333490,Dead Event,Action,0.7784,176
1333490,Dead Event,Adventure,0.7784,176
1333490,Dead Event,Indie,0.7784,176
1333490,Dead Event,Massively Multiplayer,0.7784,176
1333490,Dead Event,RPG,0.7784,176
1333490,Dead Event,Simulation,0.7784,176
24400,King Arthur - The Role-playing Wargame,RPG,0.6876,605
24400,King Arthur - The Role-playing Wargame,Strategy,0.6876,605
2342150,Folk Hero,Action,0.8598,164
2342150,Folk Hero,Adventure,0.8598,164
2342150,Folk Hero,Indie,0.8598,164
2342150,Folk Hero,RPG,0.8598,164
359440,Artifact Adventure,Indie,0.7333,180
359440,Artifact Adventure,RPG,0.7333,180
727850,ELDERBORN,Action,0.8656,2760
727850,ELDERBORN,Indie,0.8656,2760
1097620,Fast and Low,Action,0.8101,732
1097620,Fast and Low,Indie,0.8101,732
1097620,Fast and Low,Simulation,0.8101,732
247310,Gravi,Early Access,0.4018,112
247310,Gravi,Indie,0.4018,112
598330,SimAirport,Casual,0.7931,3940
598330,SimAirport,Indie,0.7931,3940
598330,SimAirport,Simulation,0.7931,3940
598330,SimAirport,Strategy,0.7931,3940
441550,STAR WARS™ Rebellion,Strategy,0.8937,1355
2002570,SeaOrama: World of Shipping,Indie,0.5914,372
2002570,SeaOrama: World of Shipping,Simulation,0.5914,372
2002570,SeaOrama: World of Shipping,Strategy,0.5914,372
388840,CATS!,Action,0.3426,108
388840,CATS!,Adventure,0.3426,108
388840,CATS!,Casual,0.3426,108
388840,CATS!,Indie,0.3426,108
388840,CATS!,Simulation,0.3426,108
388840,CATS!,Strategy,0.3426,108
18470,Helldorado,Strategy,0.7368,171
8000,Tomb Raider: Anniversary,Action,0.8211,6684
8000,Tomb Raider: Anniversary,Adventure,0.8211,6684
262210,Last Knight: Rogue Rider Edition,Action,0.7975,237
262210,Last Knight: Rogue Rider Edition,Adventure,0.7975,237
262210,Last Knight: Rogue Rider Edition,Casual,0.7975,237
262210,Last Knight: Rogue Rider Edition,Indie,0.7975,237
2964280,Penguin Helper,Casual,0.9613,413
2964280,Penguin Helper,Indie,0.9613,413
349440,The Undying Plague,Action,0.4412,170
349440,The Undying Plague,Indie,0.4412,170
39650,The Guild II,Simulation,0.7108,816
39650,The Guild II,Strategy,0.7108,816
738860,Jetstream,Casual,0.93,100
738860,Jetstream,Indie,0.93,100
893680,Project Warlock,Action,0.8712,5497
893680,Project Warlock,Indie,0.8712,5497
2559270,Gym Simulator 24,Casual,0.8589,2395
2559270,Gym Simulator 24,Indie,0.8589,2395
2559270,Gym Simulator 24,Simulation,0.8589,2395
2559270,Gym Simulator 24,Sports,0.8589,2395
404690,This Book Is A Dungeon,Adventure,0.7188,288
404690,This Book Is A Dungeon,Indie,0.7188,288
1763050,Fears to Fathom - Norwood Hitchhike,Adventure,0.8808,2501
1763050,Fears to Fathom - Norwood Hitchhike,Casual,0.8808,2501
1763050,Fears to Fathom - Norwood Hitchhike,Indie,0.8808,2501
793370,KIDS,Adventure,0.8294,1934
793370,KIDS,Casual,0.8294,1934
793370,KIDS,Indie,0.8294,1934
968700,The Kite,Adventure,0.8243,831
968700,The Kite,Free To Play,0.8243,831
968700,The Kite,Indie,0.8243,831
1559570,Hellstuck: Rage With Your Friends,Adventure,0.887,177
1559570,Hellstuck: Rage With Your Friends,Casual,0.887,177
1559570,Hellstuck: Rage With Your Friends,Indie,0.887,177
1559570,Hellstuck: Rage With Your Friends,Strategy,0.887,177
794820,Knights of Pen and Paper 2: Free Edition,Indie,0.6172,256
794820,Knights of Pen and Paper 2: Free Edition,RPG,0.6172,256
794820,Knights of Pen and Paper 2: Free Edition,Simulation,0.6172,256
2355150,Mudborne: Frog Management Sim,Casual,0.9765,554
3055420,Fruit: Chain Effect,Casual,0.729,107
973250,Altered,Indie,1.0,118
973250,Altered,Strategy,1.0,118
1450080,The Legend of Heroes: Sen no Kiseki III,RPG,0.8381,525
1146940,I will eat you,Action,0.7782,293
1146940,I will eat you,Adventure,0.7782,293
1146940,I will eat you,Casual,0.7782,293
1146940,I will eat you,Indie,0.7782,293
1146940,I will eat you,Massively Multiplayer,0.7782,293
1146940,I will eat you,RPG,0.7782,293
2146570,RKGK / Rakugaki,Action,0.7847,209
2146570,RKGK / Rakugaki,Adventure,0.7847,209
2146570,RKGK / Rakugaki,Indie,0.7847,209
1894720,Motordoom,Action,0.9589,146
1894720,Motordoom,Indie,0.9589,146
1894720,Motordoom,Sports,0.9589,146
264160,WazHack,Action,0.8952,706
264160,WazHack,Indie,0.8952,706
264160,WazHack,RPG,0.8952,706
264160,WazHack,Strategy,0.8952,706
1150730,Island SAGA,RPG,0.8654,312
1227530,Partisans 1941,Indie,0.8219,8186
1227530,Partisans 1941,Strategy,0.8219,8186
524010,Siege of Centauri,Action,0.6553,438
524010,Siege of Centauri,Indie,0.6553,438
524010,Siege of Centauri,Strategy,0.6553,438
546550,Snowball!,Action,0.8703,185
546550,Snowball!,Indie,0.8703,185
752590,A Plague Tale: Innocence,Action,0.9344,63042
752590,A Plague Tale: Innocence,Adventure,0.9344,63042
2291340,The Baby In Yellow,Adventure,0.9629,1347
2291340,The Baby In Yellow,Indie,0.9629,1347
2291340,The Baby In Yellow,Simulation,0.9629,1347
2291340,The Baby In Yellow,Early Access,0.9629,1347
342260,Nevermind,Adventure,0.7814,430
342260,Nevermind,Indie,0.7814,430
1044340,The 7th Guest: 25th Anniversary Edition,Adventure,0.7899,238
1907590,Psycho Patrol R,Action,0.8909,1622
1907590,Psycho Patrol R,Adventure,0.8909,1622
1907590,Psycho Patrol R,Indie,0.8909,1622
1907590,Psycho Patrol R,Early Access,0.8909,1622
236090,Dust: An Elysian Tail,Action,0.9528,18638
236090,Dust: An Elysian Tail,Adventure,0.9528,18638
236090,Dust: An Elysian Tail,Indie,0.9528,18638
236090,Dust: An Elysian Tail,RPG,0.9528,18638
2450,Bloody Good Time,Action,0.7841,1070
1879640,甜點王子2 典藏版,Indie,0.9023,174
1879640,甜點王子2 典藏版,RPG,0.9023,174
1879640,甜點王子2 典藏版,Simulation,0.9023,174
1879640,甜點王子2 典藏版,Strategy,0.9023,174
269950,X-Plane 11,Simulation,0.9279,18917
3339330,Junkyard Builder,Adventure,0.7404,104
3339330,Junkyard Builder,Casual,0.7404,104
3339330,Junkyard Builder,Indie,0.7404,104
3339330,Junkyard Builder,Simulation,0.7404,104
3339330,Junkyard Builder,Early Access,0.7404,104
369110,The Swindle,Action,0.6362,613
369110,The Swindle,Indie,0.6362,613
369110,The Swindle,RPG,0.6362,613
973060,恶魔迷宫 2 |Evil Maze 2 | 惡魔迷宮 2,Action,0.6635,104
973060,恶魔迷宫 2 |Evil Maze 2 | 惡魔迷宮 2,Adventure,0.6635,104
973060,恶魔迷宫 2 |Evil Maze 2 | 惡魔迷宮 2,Indie,0.6635,104
973060,恶魔迷宫 2 |Evil Maze 2 | 惡魔迷宮 2,RPG,0.6635,104
973060,恶魔迷宫 2 |Evil Maze 2 | 惡魔迷宮 2,Strategy,0.6635,104
3625270,MateEngine,Animation & Modeling,0.9853,272
3625270,MateEngine,Design & Illustration,0.9853,272
381640,Allods Online RU,Action,0.6491,1667
381640,Allods Online RU,Massively Multiplayer,0.6491,1667
381640,Allods Online RU,RPG,0.6491,1667
381640,Allods Online RU,Free To Play,0.6491,1667
661230,Progress Bar Simulator,Casual,0.8824,102
661230,Progress Bar Simulator,Indie,0.8824,102
661230,Progress Bar Simulator,Simulation,0.8824,102
613390,DUNGEONS OF CHAOS,Violent,0.8786,173
613390,DUNGEONS OF CHAOS,Gore,0.8786,173
613390,DUNGEONS OF CHAOS,Adventure,0.8786,173
613390,DUNGEONS OF CHAOS,Indie,0.8786,173
613390,DUNGEONS OF CHAOS,RPG,0.8786,173
1093320,Devil's Deck,Adventure,0.6631,282
1093320,Devil's Deck,Indie,0.6631,282
1093320,Devil's Deck,RPG,0.6631,282
1093320,Devil's Deck,Strategy,0.6631,282
3453670,DEAD DAYLIGHT,Action,0.9381,113
3453670,DEAD DAYLIGHT,Adventure,0.9381,113
3453670,DEAD DAYLIGHT,Indie,0.9381,113
438080,Surfingers,Action,0.8039,709
438080,Surfingers,Casual,0.8039,709
438080,Surfingers,Indie,0.8039,709
1068600,Waking,Action,0.5041,121
1068600,Waking,Indie,0.5041,121
2347940,Sea of Survivors,Action,0.8264,386
2347940,Sea of Survivors,Adventure,0.8264,386
2347940,Sea of Survivors,Casual,0.8264,386
2347940,Sea of Survivors,Indie,0.8264,386
2347940,Sea of Survivors,Early Access,0.8264,386
2398170,BORE BLASTERS,Action,0.8144,668
2398170,BORE BLASTERS,Adventure,0.8144,668
2398170,BORE BLASTERS,Casual,0.8144,668
270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,Action,0.3268,771
270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,Indie,0.3268,771
593620,The Last Conflict,Action,0.7773,247
593620,The Last Conflict,Free To Play,0.7773,247
593620,The Last Conflict,Indie,0.7773,247
593620,The Last Conflict,Massively Multiplayer,0.7773,247
3257490,There Exists Nobody,Adventure,0.9103,524
3257490,There Exists Nobody,Indie,0.9103,524
363940,Solar Shifter EX,Action,0.4732,112
363940,Solar Shifter EX,Indie,0.4732,112
1694960,Furry Feet,Casual,0.8104,1730
1694960,Furry Feet,Indie,0.8104,1730
325930,Viking Squad,Action,0.8507,268
325930,Viking Squad,Adventure,0.8507,268
325930,Viking Squad,Indie,0.8507,268
1540220,Sugar * Style,Casual,0.9576,236
2757490,Petit Game Collection vol.1,Action,0.8846,546
2757490,Petit Game Collection vol.1,Adventure,0.8846,546
2757490,Petit Game Collection vol.1,Casual,0.8846,546
2757490,Petit Game Collection vol.1,Indie,0.8846,546
1789480,Marauders,Action,0.7142,20679
1789480,Marauders,Early Access,0.7142,20679
600990,The Gardens Between,Adventure,0.9375,2689
600990,The Gardens Between,Indie,0.9375,2689
1180800,Don't Kill the Cow,Indie,0.8381,105
1189290,The Black Grimoire: Cursebreaker,Adventure,0.8987,632
1189290,The Black Grimoire: Cursebreaker,Indie,0.8987,632
1189290,The Black Grimoire: Cursebreaker,RPG,0.8987,632
1146170,KingSim,Adventure,0.86,200
1146170,KingSim,Indie,0.86,200
1146170,KingSim,RPG,0.86,200
1146170,KingSim,Simulation,0.86,200
1146170,KingSim,Strategy,0.86,200
1598730,Shanhe,Adventure,0.7643,594
1598730,Shanhe,Indie,0.7643,594
1598730,Shanhe,RPG,0.7643,594
1400520,Nomads of Driftland,Indie,0.7578,128
1400520,Nomads of Driftland,Simulation,0.7578,128
1400520,Nomads of Driftland,Strategy,0.7578,128
1400520,Nomads of Driftland,Free To Play,0.7578,128
3107330,Nodebuster,Casual,0.9777,11604
3107330,Nodebuster,Indie,0.9777,11604
3107330,Nodebuster,Simulation,0.9777,11604
3107330,Nodebuster,Strategy,0.9777,11604
283940,Freddi Fish and the Case of the Missing Kelp Seeds,Adventure,0.9687,670
283940,Freddi Fish and the Case of the Missing Kelp Seeds,Casual,0.9687,670
421060,Age of Steel: Recharge,Action,0.7688,333
421060,Age of Steel: Recharge,Casual,0.7688,333
421060,Age of Steel: Recharge,Indie,0.7688,333
421060,Age of Steel: Recharge,Strategy,0.7688,333
977460,Steam Prison,Adventure,0.8354,407
790060,The Void Rains Upon Her Heart,Action,0.9922,1658
790060,The Void Rains Upon Her Heart,Indie,0.9922,1658
790060,The Void Rains Upon Her Heart,Early Access,0.9922,1658
696530,Lake Ridden,Adventure,0.7292,288
696530,Lake Ridden,Indie,0.7292,288
1042550,Digimon Story Cyber Sleuth: Complete Edition,RPG,0.9064,10959
2157680,Lunar Mirror:The Pavilion of Desire,Adventure,0.8247,1198
2157680,Lunar Mirror:The Pavilion of Desire,Indie,0.8247,1198
1285360,Alien Hominid HD,Action,0.9561,501
1285360,Alien Hominid HD,Indie,0.9561,501
2194790,Studio System : Guardian Angel,Action,0.9515,206
2194790,Studio System : Guardian Angel,Adventure,0.9515,206
2194790,Studio System : Guardian Angel,Indie,0.9515,206
2958580,Guards II: Prologue,Adventure,0.9574,141
2958580,Guards II: Prologue,Indie,0.9574,141
2958580,Guards II: Prologue,Strategy,0.9574,141
2958580,Guards II: Prologue,Free To Play,0.9574,141
1057800,Floppy Knights,Indie,0.8053,375
1057800,Floppy Knights,Strategy,0.8053,375
1494420,Silica,Action,0.7661,4450
1494420,Silica,Indie,0.7661,4450
1494420,Silica,Strategy,0.7661,4450
1494420,Silica,Early Access,0.7661,4450
1491000,War Robots: Frontiers,Action,0.6415,3082
1491000,War Robots: Frontiers,Simulation,0.6415,3082
1491000,War Robots: Frontiers,Free To Play,0.6415,3082
606180,Viveport Video,Utilities,0.5214,140
606180,Viveport Video,Video Production,0.5214,140
416040,CLASH,Action,0.3834,253
416040,CLASH,Free To Play,0.3834,253
416040,CLASH,Indie,0.3834,253
416040,CLASH,Strategy,0.3834,253
466240,Deceit,Action,0.7912,93027
466240,Deceit,Indie,0.7912,93027
466240,Deceit,Free To Play,0.7912,93027
1078920,Main Assembly,Simulation,0.8486,1314
560430,Indiana Jones® and the Emperor's Tomb™,Action,0.9264,1073
560430,Indiana Jones® and the Emperor's Tomb™,Adventure,0.9264,1073
1052920,Caelus Trident,Action,0.3161,193
1052920,Caelus Trident,Indie,0.3161,193
390870,Circuit Breakers,Action,0.5841,113
834880,Acro FS,Simulation,0.5668,217
834880,Acro FS,Early Access,0.5668,217
1231460,Candy Disaster - Tower Defense,Adventure,0.8,325
1231460,Candy Disaster - Tower Defense,Casual,0.8,325
1231460,Candy Disaster - Tower Defense,Indie,0.8,325
1231460,Candy Disaster - Tower Defense,Simulation,0.8,325
1231460,Candy Disaster - Tower Defense,Strategy,0.8,325
35800,BRAINPIPE: A Plunge to Unhumanity,Casual,0.8643,199
35800,BRAINPIPE: A Plunge to Unhumanity,Indie,0.8643,199
1241040,Deep Despair,Action,0.6714,283
1241040,Deep Despair,Adventure,0.6714,283
1241040,Deep Despair,Indie,0.6714,283
1241040,Deep Despair,RPG,0.6714,283
1241040,Deep Despair,Simulation,0.6714,283
879670,Battle Simulator,Action,0.5294,170
879670,Battle Simulator,Casual,0.5294,170
879670,Battle Simulator,Indie,0.5294,170
879670,Battle Simulator,Simulation,0.5294,170
879670,Battle Simulator,Strategy,0.5294,170
2427430,S.T.A.L.K.E.R.: Call of Prypiat - Enhanced Edition,Action,0.401,1748
2427430,S.T.A.L.K.E.R.: Call of Prypiat - Enhanced Edition,Adventure,0.401,1748
2427430,S.T.A.L.K.E.R.: Call of Prypiat - Enhanced Edition,RPG,0.401,1748
467950,Survive in Space,Action,0.6848,349
467950,Survive in Space,Adventure,0.6848,349
